57,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1
58,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1
59,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
60,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
61,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
62,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
63,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
64,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0
65,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0
66,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1
67,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
68,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1
69,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1
70,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
71,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
72,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1
73,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
74,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1
75,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
76,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
77,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
78,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
79,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1
80,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
81,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
82,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
83,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
84,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
85,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
86,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1
87,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
88,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
89,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
90,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
91,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1
92,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
93,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0
94,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
95,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0
96,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0
97,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
98,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
99,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0
100,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0
101,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0
102,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1
103,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1
104,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
105,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1
106,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
107,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1
108,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1
109,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
110,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1
111,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
112,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
113,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1
114,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
115,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
116,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1
117,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0
118,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
119,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
120,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
121,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1
122,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
123,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0
124,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
125,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1
126,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
127,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
128,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
129,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0
130,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
131,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
132,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
133,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
134,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0
135,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1
136,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0
137,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
138,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
139,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
140,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
141,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
142,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1
143,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
144,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
145,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
146,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
147,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
148,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0
149,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
150,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
151,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
152,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
153,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
154,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
155,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
156,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
157,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
158,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
159,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0
160,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
161,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
162,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1
163,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
164,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0
165,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
166,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
167,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
168,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
169,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
170,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1
171,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
172,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
173,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
174,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
175,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
176,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
177,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
178,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
179,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
180,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1
181,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
182,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
183,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1
184,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
185,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
186,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
187,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
188,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
189,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1
190,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0
191,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
192,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
193,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
194,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1
195,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
196,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
197,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
198,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
199,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
200,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0
201,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1
202,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0
203,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1
204,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
205,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
206,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1
207,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
208,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
209,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
210,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0
211,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0
212,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
213,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
214,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
215,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0
216,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0
217,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1
218,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
219,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
220,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
221,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0
222,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
223,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
224,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
225,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
226,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
227,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
228,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
229,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
230,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
231,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
232,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
233,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1
234,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
235,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
236,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
237,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0
238,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
239,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
240,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
241,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0
242,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
243,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0
244,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
245,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
246,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
247,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1
248,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
249,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
250,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
251,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1
252,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
253,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0
254,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
255,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0
256,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0
257,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
258,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0
259,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
260,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
261,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
262,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
263,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
264,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0
265,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1
266,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
267,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
268,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
269,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0
270,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1
271,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
272,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0
273,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
274,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
275,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
276,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
277,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
278,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0
279,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0
280,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
281,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0
282,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
283,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
284,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
285,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
286,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
288,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
289,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
290,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
291,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
292,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
293,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0
294,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
295,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
296,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
297,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
298,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
299,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
300,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0
301,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
302,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0
303,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
304,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
305,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0
306,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
307,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
308,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
309,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
310,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1
311,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
312,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
313,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0
314,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
315,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1
316,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0
317,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1
318,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0
319,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
320,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
321,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1
322,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
323,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1
324,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
325,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
326,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
327,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
328,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
329,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
330,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
331,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
332,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
333,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
334,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
335,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1
336,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
337,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
338,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
339,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
340,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
341,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1
342,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
343,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
344,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
345,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0
346,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0
347,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
